LPP_PRS_IDE;LPP_RED_LIB;LPP_VAL_DTF;LPP_MAX_AGE;LPP_PRS_TYP;LPP_MED_IND;LPP_ARB_CHA;LPP_ARB_SC1;LPP_ARB_SC2;LPP_ARB_SC3;LPP_ARB_SC4;LPP_ARB_SC5;LPP_ARB_SC6;LPP_ARB_SC7;LPP_ARB_SC8;LPP_ARB_SC9;LPP_ARB_BAS;LPP_PRO_COD
3126730;ENDOPROT CORONAIRE, STENT LIB.ZOTAROLIMUS, MEDTRONIC, ENDEAVOR RESOLUTE, 4,0 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;38.000000;
3126753;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, TEKNIMED, EUROCER 400;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;118.000000;
3126760;IMPLANT REFECTION PAROI, > 250 CM2 & <= 450 CM2, MICROVAL, MICROVAL-INTRA;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;34.000000;25
3126782;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 3,00MM.;;0;A;O;3;1;1;2;3;4;0;0;0;0;167.000000;
3127037;ENDOPROTHESE AORTIQUE THO., COOK, ZENITH TX2, SYST MOD,CORPS PROX DEGRES STAND.;04MAR2013:00:00:00;0;A;O;3;1;1;2;4;3;0;0;0;0;5.000000;
3127050;ENDOPROT CORONAIRE, STENT LIB. ZOTAROLIMUS, MEDTRONIC, RESOLUTE ONYX, 2,25MM.;;0;A;N;3;1;1;2;3;4;0;0;0;0;183.000000;
3127161;HANCHE, COL AMOVIBLE A DOUBLE CONE MORSE;;0;A;N;3;1;2;1;4;6;0;0;0;0;5.000000;
3127280;HANCHE, DOUBLE MOBILITE, ZIMMER, AVANTAGE, INSERT, DIAM. 28 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;5.000000;
3127333;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, CERATITE;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;100.000000;
3127340;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, INTERPORE, BONEPLAST;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;8.000000;
3127356;HANCHE, DOUBLE MOBILITE, ZIMMER, AVANTAGE 3P, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;4;0;0;0;0;3.000000;
3127362;HANCHE, DOUBLE MOBILITE, FH ORTHOPEDICS HIP'N GO TRIPODE, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;4;0;0;0;0;94.000000;
3127400;IMPLANT VASCULAIRE, FILTRE VASCULAIRE TEMPORAIRE OU DEFINITIF;;0;A;O;3;1;1;2;1;0;0;0;0;0;1.000000;
3127416;COUDE, EXTREMITE SUPERIEURE RADIUS, MONOBLOC, NON METALLIQUE;;0;A;N;3;1;2;1;1;0;0;0;0;0;1.000000;9
3127445;ENDOPROTHESE CAROTIDIENNE, BOSTON, CAROTID WALLSTENT MONORAIL.;;0;A;O;3;1;1;2;2;0;0;0;0;0;4.000000;
3127480;RECONSTRUCTION HUMERALE, MODULAIRE, GLENOSPHERE, IMPLANTCAST, MUTARS;;0;A;O;3;1;2;6;0;0;0;0;0;0;42.000000;
3127511;RACHIS, IMPLANT D'UNION LONGITUDINALE AVEC APPUI SACRE, MONOBLOC;;0;A;N;3;1;2;1;5;2;0;0;0;0;5.000000;
3127630;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX, DIAM 2,25 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;20.000000;
3127847;HANCHE, CUPULE FIXE POUR NECROSE DE LA TETE FEMORALE;;0;A;N;3;1;2;1;4;6;0;0;0;0;3.000000;
3127899;IMPLANT REFECTION PAROI, > 250CM2 & <= 450CM2, ASPIDE, SURGIMESH WN;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;10.000000;25
3127942;GENOU, IMPLANT FEMORAL, BICONDYLIEN, CIMENTE;;0;A;N;3;1;2;1;3;1;0;0;0;0;3.000000;13
3127988;HANCHE, BUTEE ANTILUXATION, VIS INCLUSES;;0;A;N;3;1;2;1;4;6;0;0;0;0;1.000000;
3127994;IMPLANT ORL, OREILLE, RECONSTRUCTION TOTALE, PLUS D'UN MATERIAU;01MAR2015:00:00:00;0;A;N;3;1;5;2;0;0;0;0;0;0;3.000000;
3128002;HANCHE, DOUBLE MOBILITE, XNOV, MOBILITY, INSERT, DIAM. 28 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;35.000000;
3128054;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, EUROCER 400;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;61.000000;
3128189;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA, PILIER CONCAVE BA400.;;0;A;N;3;1;11;0;0;0;0;0;0;0;10.000000;
3128226;COUDE, EXTREMITE SUPERIEURE, RADIUS, METALLIQUE OU MIXTE;;0;A;N;3;1;2;1;1;0;0;0;0;0;2.000000;9
3128290;HANCHE, TETE ET TETE A JUPE ALLIAGE METALLIQUE, AKTHEA, TETE 497-28XXX;19JUN2014:00:00:00;0;A;N;3;1;2;1;4;2;0;0;0;0;3.000000;
3128309;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, M.I.L, CERAMIL;28NOV2005:00:00:00;0;A;O;3;1;2;4;2;3;0;0;0;0;4.000000;
3128344;IMPLANT MAMMAIRE, ROND, GEL, LISSE, PEROUSE, MENTOR.;;0;A;O;3;1;7;0;0;0;0;0;0;0;20.000000;
3128350;POIGNET, IMPLANT CARPIEN DU SCAPHOIDE, CERAMIQUE;;0;A;N;3;1;2;1;6;4;0;0;0;0;1.000000;20
3128373;ENDOPROTHESE ARTERIELLE PERIPHERIQUE AUTO-EXPANSIBLE, ABBOTT, XPERT;01OCT2017:00:00:00;0;A;O;3;1;1;2;4;5;0;0;0;0;4.000000;
3128427;BARRIERE ANTI-ADHERENCES, L'UNITE 12,7 CM X 15,2 CM, GENZYME, SEPRAFILM;20MAR2009:00:00:00;0;A;O;3;1;6;2;0;0;0;0;0;0;2.000000;
3128433;ENDOPROTHESE AAA, MF SAS, ENDURANT II, CORPS AUI.;;0;A;N;3;1;1;2;4;2;0;0;0;0;29.000000;
3128657;IMPLANT VASCULAIRE DE PONTAGE NON TEXTILE, DROIT, < 30CM;01MAR2014:00:00:00;0;A;N;3;1;1;2;9;3;0;0;0;0;5.000000;1
3128700;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX NEOFLEX, 3,50;;0;A;O;3;1;1;2;3;4;0;0;0;0;198.000000;
3128723;UROGENITAL, AMS, MANCHETTE OCCLUSIVE, AMS 800;;0;A;O;3;1;12;2;0;0;0;0;0;0;5.000000;
3128730;REFECTION PAROI, NON TRICOTE NON TISSE,<OU=100CM2, THT, HI-TEX;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;45.000000;
3128812;IMPLANT OSSEUX, PATE, < OU = 5 CM3, CARTOUCHE DE 2 ML, MEDTRONIC, NANOSTIM;;0;A;O;3;1;2;4;1;0;0;0;0;0;24.000000;
3128829;HANCHE, COL MODULAIRE, SYMBIOS, MODULAR NECK;;0;A;N;3;1;2;1;4;9;0;0;0;0;4.000000;
3128841;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 2,75 MM;;0;A;N;3;1;1;2;3;4;0;0;0;0;29.000000;
3128976;RACHIS, CAGE INTERSOMATIQUE OU EQUIVALENT;;0;A;N;3;1;2;1;5;3;0;0;0;0;4.000000;
3129007;HANCHE, DOUBLE MOBILITE, ATF, LIBERTY, INSERT DIAM. 28 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;60.000000;
3129013;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, TEKNIMED, BCP;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;136.000000;
3129059;IMPLANT REFECTION PAROI, > 600CM2, BARD, COMPOSIX E/X;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;22.000000;
3129071;INSERT EN POLYETHYLENE HAUTEMENT RETICULE, B BRAUN MEDICAL, PLASMAFIT VITELENE;;0;A;N;3;1;2;1;4;5;0;0;0;0;18.000000;
3129094;RECONSTRUCTION FEMORALE, MODULAIRE, TROCHANTER IMPLANTCAST, MUTARS;;0;A;O;3;1;2;6;0;0;0;0;0;0;31.000000;
3129438;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, CID, CRE 8, DIAM 2,75MM.;;0;A;O;3;1;1;2;3;4;0;0;0;0;160.000000;
3129450;STENT INTRACRANIEN AUTO-EXPANSIBLE, STRYKER, NEUROFORM ATLAS;;0;A;O;3;1;1;2;5;0;0;0;0;0;10.000000;
3129585;REFECTION PAROI, NON TRICOTE NON TISSE,>600CM2,SURGICAL, SIL PROMESH;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;39.000000;
3129668;RACHIS, PROTHESE DISQUE LOMBAIRE, CENTINEL, PRODISC O, INSERT EN POLYETHYLENE.;;0;A;O;3;1;2;1;5;4;0;0;0;0;12.000000;
3129680;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, BIOMALANTE, TRIOSITE;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;84.000000;
3129697;LIGAMENT ARTICULAIRE ARTIFICIEL, ORTHOMED SA, LIGASTIC DE CHEVILLE, REF. L 30;26AUG2004:00:00:00;0;A;N;3;1;2;2;0;0;0;0;0;0;5.000000;23
3129711;RACHIS, IMPLANT DE RECONSTRUCTION CORPOREALE, STRYKER, VLIFT, 2 PLATEAUX;28MAR2018:00:00:00;0;A;N;3;1;2;1;5;3;0;0;0;0;7.000000;
3129728;ENDOPROTHESE CORONAIRE, STENT LIB,SIROLIMUS,TERUMO,ULTIMASTER TANSEI DIAM 3,0 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;244.000000;
3129881;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH LOW PROFILE, EXTENSION.;;0;A;N;3;1;1;2;4;2;0;0;0;0;66.000000;
3129898;IMPLANT OSSEUX, PATE, < OU = 5 CM3, CARTOUCHE DE 1 ML, MEDTRONIC, NANOSTIM.;;0;A;O;3;1;2;4;1;0;0;0;0;0;25.000000;
3129935;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, SBM, BICERAM;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;18.000000;
3130016;ENDOPROTHESE COUVERTE EXPANSIBLE SUR BALLONNET;;0;A;O;3;1;1;2;4;5;0;0;0;0;14.000000;
3130192;ENDOPROT CORONAIRE,STENT A LIB. DE PACLITAXEL,BOSTON, TAXUS LIB, DIAM 4,0MM;01JAN2016:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;71.000000;
3130312;ENDOPROTHESE AORTIQUE THO., COOK, ZENITH TX1, MONOCORPS STANDARD;04MAR2013:00:00:00;0;A;O;3;1;1;2;4;3;0;0;0;0;1.000000;
3130341;IMPLANT REFECTION PAROI, > 450CM2 & <OU= 600CM2, BARD, COMPOSIX KUGEL;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;20.000000;
3130370;IMPLANT OSSEUX, PATE, < OU = 5 CM3, SERINGUE DE 2,5 ML, ZIMMER , CALCIBON INJECT;;0;A;N;3;1;2;4;1;0;0;0;0;0;34.000000;
3130453;AGRAFAGE, FIXATION D'IMPLANT, CHIRURGIE CONVENTIONNELLE;15MAR2006:00:00:00;0;A;O;3;1;6;5;0;0;0;0;0;0;1.000000;
3115689;DOIGT, IMPLANT BIPOLAIRE (PROTHESE TOTALE) METALLIQUE OU MIXTE AVEC ARTICULATION;;0;A;N;3;1;2;1;8;4;0;0;0;0;3.000000;22
3115703;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO, IMPLANT LARGE 4,5 MM;;0;A;N;3;1;11;0;0;0;0;0;0;0;13.000000;
3115821;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, DEPUY CMW, BIOSEL;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;6.000000;
3115910;HANCHE, DOUBLE MOBILITE, MATHYS, DS EVOLUTION DM CEM, CUPULE CIMENTEE.;;0;A;O;3;1;2;1;4;4;0;0;0;0;103.000000;
3115927;ENDOPROTHESE AORTIQUE, MF SAS, ANEURRX, CORPS BIFURQUE + JAMBAGE;08JAN2008:00:00:00;0;A;O;3;1;1;2;4;2;0;0;0;0;9.000000;
3115933;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR, DIAM 4,00;;0;A;O;3;1;1;2;3;4;0;0;0;0;175.000000;
3116097;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, DEPUY BIOLAND, BIOCER;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;27.000000;
3116170;HANCHE, INSERT, POLYMERE MASSIF, POLYETHYLENE, ZIMMER, LONGEVITY.;;0;A;O;3;1;2;1;4;5;0;0;0;0;11.000000;
3116186;ENDOPROTHESE CORONAIRE, STENT LIB EVEROLIMUS, ABBOTT, XIENCE SIERRA, DIAM 3,25MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;17.000000;
3116269;ENDOPROTHESE AORTIQUE THO., VASCUTEK,RELAY PLUS,SYST.MOD.,CORPS CYL.DROIT 100 MM;;0;A;N;3;1;1;2;4;3;0;0;0;0;33.000000;
3116281;HANCHE, DOUBLE MOBILITE, SEM, EVORA, INSERT, DIAM. 28 MM;;0;A;O;3;1;2;1;4;4;0;0;0;0;88.000000;
3116335;HANCHE, INSERT, POLYMERE MASSIF, POLYETHYLENE, STRYKER, TRIDENT X3 36 MM.;;0;A;O;3;1;2;1;4;5;0;0;0;0;17.000000;
3116387;IMPLANT MAMMAIRE, ROND, SERUM PHYSIOLOGIQUE, LISSE, PEROUSE, MENTOR.;;0;A;O;3;1;7;0;0;0;0;0;0;0;22.000000;
3116424;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL, BOSTON, TAXUS ELEM, DIAM 2,50 MM;01JAN2016:00:00:00;0;A;N;3;1;1;2;3;4;0;0;0;0;77.000000;
3116476;UROGENITAL, MACROPLASTIQUE, COLOPLAST, VOLUME < 2CM3, REF. NP 1500;;0;A;O;3;1;12;3;0;0;0;0;0;0;1.000000;
3116507;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO, DIAM 2,75MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;154.000000;
3116559;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, BIOMALANTE, MBCP;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;3.000000;
3116588;COUDE, EXTREMITE INFERIEURE, HUMERUS METALLIQUE.;;0;A;N;3;1;2;1;1;0;0;0;0;0;4.000000;9
3116594;ENDOPROTHESE CAROTIDIENNE, BARD, BARD VIVEXX;17FEB2014:00:00:00;0;A;O;3;1;1;2;2;0;0;0;0;0;3.000000;
3116832;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO VPS HAP PNP, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;4;0;0;0;0;43.000000;
3116909;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, BALTON, BIOSS LIM C, DIAM 2,75 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;231.000000;
3116944;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO, PILIER 12 MM.;;0;A;N;3;1;11;0;0;0;0;0;0;0;12.000000;
3117010;OSTEOSYNTHESE, PLAQUE EPIPHYSAIRE, ADHERENTE OU A CRENAGE;15MAR2006:00:00:00;0;A;N;3;1;2;3;4;2;0;0;0;0;2.000000;
3117040;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, CARDINAL, LUMENO FLEX, 2,75 MM.;;0;A;O;3;1;1;2;3;4;0;0;0;0;220.000000;
3117369;IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, DEPUY, CONDUIT R;24JUL2013:00:00:00;0;A;O;3;1;2;4;1;0;0;0;0;0;9.000000;
3117375;IMPLANT DIGESTIF ANNULAIRE AJUSTABLE POUR GASTROPLASTIE;05OCT2011:00:00:00;0;A;O;3;1;10;0;0;0;0;0;0;0;6.000000;
3117464;HANCHE, DOUBLE MOBILITE, J&J, GYROS, INSERT, DIAM. : 22,2 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;50.000000;
3117487;OSTEOSYNTHESE, AGRAFE QUADRIPODE A MEMOIRE DE FORME, MAIN ET PIED;15MAR2006:00:00:00;0;A;O;3;1;2;3;9;0;0;0;0;0;10.000000;
3117671;HANCHE, DOUBLE MOBILITE, FH ORTHOPEDICS HIP'N GO, INSERT DIAM. 28 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;108.000000;
3117777;RECONSTRUCTION TIBIALE, MODULAIRE, DIAPHYSE EXT. CHARNIERE FIXE, STANMORE, METS.;;0;A;O;3;1;2;6;0;0;0;0;0;0;63.000000;
3117872;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, CARDINAL, LUMENO FLEX, 2,25 MM.;;0;A;O;3;1;1;2;3;4;0;0;0;0;218.000000;
3117910;GENOU, IMPLANT MENISCAL, ANCRE RESORBABLE OU NON, ARTHREX, MENISCAL CINCH;;0;A;O;3;1;2;1;3;9;0;0;0;0;1.000000;
3117932;HANCHE, DOUBLE MOBILITE, CORIN, CORIN A PATTES ET CROCHET, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;4;0;0;0;0;80.000000;
3117978;OSTEOSYNTHESE, VIS (DENOMMEE AUSSI CHEVILLE) SECABLE, MAIN ET PIED;15MAR2006:00:00:00;0;A;O;3;1;2;3;9;0;0;0;0;0;6.000000;
3118021;ENDOPROTHESE CORONAIRE, STENT LIB. D'EVEROLIMUS, BOSTON, PROMUS, DIAM 3,5MM;01JAN2015:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;88.000000;
3118104;ENDOPROTHESE AORTIQUE, COOK FRANCE, ZENITH, ZCMD-UNI-WP-E/I-ENDO, PACKAGE;30NOV2009:00:00:00;0;A;O;3;1;1;2;4;2;0;0;0;0;53.000000;
3118274;OSTEOSYNTHESE, VIS PERFOREE;15MAR2006:00:00:00;0;A;N;3;1;2;3;5;0;0;0;0;0;6.000000;
3118280;HANCHE, DOUBLE MOBILITE, C2F, MERCURY, INSERT, DIAM. 28 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;28.000000;
3118475;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX FLEX, 3,50 MM;;0;A;N;3;1;1;2;3;4;0;0;0;0;31.000000;
3118541;IMPLANT D'EMBOLISATION LIQUIDE, MEDTRONIC, ONYX 20.;;0;A;O;3;1;1;2;7;0;0;0;0;0;15.000000;
3118630;PROTHESE MAXILLO-FACIALE, CMT, TMJ, ELEMENT MANDIBULAIRE TI-6AL-4V.;;0;A;O;3;1;2;3;12;1;0;0;0;0;3.000000;
3118647;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, DUAL MOBILITY PE LINER, INSERT 28 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;75.000000;
3118883;ENDOPROT.CORONAIRE,STENT LIB,EVEROLIMUS,BOSTON,PROMUS ELEMENT LONG, DIAM 4,00 MM;01JAN2015:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;100.000000;
3118908;IMPLANT DIGESTIF ANNULAIRE ANASTOMOTIQUE BIODEGRADABLE;15MAR2006:00:00:00;0;A;O;3;1;10;0;0;0;0;0;0;0;4.000000;
3118943;IMPLANT POUR PLASTIE ENDOCANALAIRE, EXPANSIBLE, AUTRE QUE METALLIQUE;21DEC2017:00:00:00;0;A;O;3;1;6;6;0;0;0;0;0;0;2.000000;
3119003;RACHIS, PROTHESE DISQUE LOMBAIRE, CENTINEL, PRODISC L, PLATEAU INFERIEUR.;;0;A;O;3;1;2;1;5;4;0;0;0;0;8.000000;
3119210;ENDOPROTHESE PERIPHERIQUE, STENT LIB EVEROLIMUS, ABBOTT, XIENCE PRIME BTK;;0;A;O;3;1;1;2;4;5;0;0;0;0;3.000000;
3119233;ENDOPROTHESE AORTIQUE THO., COOK, ZENITH TX2, SYST MOD,CORPS DIST CYLIND SUR MES;;0;A;O;3;1;1;2;4;3;0;0;0;0;8.000000;
3119291;HANCHE, DOUBLE MOBILITE, C2F, MERCURY, INSERT, DIAM. 22,2 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;27.000000;
3119581;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, ABBOTT, XIENCE PRIME, DIAM 3,50MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;11.000000;
3119747;ENDOPROT. CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS ELEMENT, DIAM 2,75MM;01JAN2015:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;92.000000;
3119820;ENDOPRO.AORT.FENETREE,COOK,ZENITH FENESTRATED,BRANCH-PRELOADED-PARARENAL-DEVICE;;0;A;O;3;1;1;2;4;2;0;0;0;0;73.000000;
3119865;UROGENITAL, IMPLANT URETERAL SIMPLE CROSSE;27FEB2007:00:00:00;0;A;N;3;1;12;1;0;0;0;0;0;0;1.000000;
3119983;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, DEPUY BIOLAND, BIOCER;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;5.000000;
3120012;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, CHARNIERE ROTATOIRE METAL;;0;A;O;3;1;2;6;0;0;0;0;0;0;7.000000;
3120041;HANCHE, COTYLE STANDARD, MODULAIRE, METAL-BACK, SANS INSERT, NON CIMENTE;;0;A;N;3;1;2;1;4;3;0;0;0;0;12.000000;15
3120058;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, > 15CM3, KASIOS, TCH;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;31.000000;
3120064;HANCHE, DOUBLE MOBILITE, AMPLITUDE, SATURNE II, INSERT, DIAM. 22 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;24.000000;
3143929;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR MEDIAL CUP, CUPULE A CIMENTER.;;0;A;O;3;1;2;1;4;4;0;0;0;0;65.000000;
3144047;RECONSTRUCTION FEMORALE ET TIBIALE, MODULAIRE, DIAPHYSE, IMPLANTCAST, MUTARS;;0;A;O;3;1;2;6;0;0;0;0;0;0;33.000000;
3144277;ENDO.AORT.FENETREE,COOK,ZENITH FENESTRATED,FENESTRATED-THORACOABDOMINAL-DEVICE.;;0;A;O;3;1;1;2;4;2;0;0;0;0;77.000000;
3144314;VALVE CARDIAQUE A BILLE;01MAR2010:00:00:00;0;A;N;3;1;1;1;1;0;0;0;0;0;1.000000;
3144538;HANCHE, TIGE ANATOMIQUE, COL INCLUS, CIMENTEE;;0;A;N;3;1;2;1;4;11;0;0;0;0;1.000000;
3144544;HANCHE, DOUBLE MOBILITE, SEM, EVORA, CUPULE NON CIMENTEE;;0;A;O;3;1;2;1;4;4;0;0;0;0;84.000000;
3144573;ENDOPROTHESE AAA, MF SAS, ENDURANT, EXTENSION ILIAQUE.;01JUN2015:00:00:00;0;A;N;3;1;1;2;4;2;0;0;0;0;27.000000;
3144610;INSERT EN POLYETHYLENE HAUTEMENT RETICULE, FH ORTHOPEDICS, TRIANON 28MM.;;0;A;N;3;1;2;1;4;5;0;0;0;0;24.000000;
3144716;IMPLANT MAMMAIRE, ANATOMIQUE, GEL, TEXTURE, PEROUSE, MENTOR.;;0;A;O;3;1;7;0;0;0;0;0;0;0;21.000000;
3144834;HANCHE, DOUBLE MOBILITE, LEPINE, INTEGRA REPRISE, INSERT, DIAM 22,2MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;47.000000;
3144870;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, TEKNIMED, EUROCER 400;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;99.000000;
3144969;RECONSTRUCTION HUMERALE, MODULAIRE, VIS HUMERALE M8, IMPLANTCAST, MUTARS;;0;A;O;3;1;2;6;0;0;0;0;0;0;44.000000;
3145035;MICRO-SPIRES, MICROPLEX COIL SYSTEM, MICROVENTION, REF MCS-CC, MCS-SX, MCS-HSX;13JUL2010:00:00:00;0;A;O;3;1;1;2;7;0;0;0;0;0;8.000000;
3145064;HANCHE, TETE FEMORALE AVEC TIGE ALLIAGE METALLIQUE, SMITH, BHR RESURFACAGE;;0;A;O;3;1;2;1;4;2;0;0;0;0;11.000000;
3145118;IMPLANT POUR CHIRURGIE ENDOSCOPIQUE, FIXATION INTEGREE, ETHICON SA, ENDOROLL FIX;20MAR2009:00:00:00;0;A;O;3;1;6;3;0;0;0;0;0;0;2.000000;
3145130;HANCHE, DOUBLE MOBILITE, CORIN, CORIN, INSERT DIAM. 28 MM.;;0;A;O;3;1;2;1;4;4;0;0;0;0;83.000000;
3145242;IMPLANT ORL, OREILLE, RECONSTRUCTION PARTIELLE, PLUS D'UN MATERIAU;01MAR2015:00:00:00;0;A;N;3;1;5;2;0;0;0;0;0;0;5.000000;
3145294;ENDOPROT.CORONAIRE,STENT LIB.EVEROLIMUS,BOSTON,PROMUS ELEMENT PLUS, DIAM 3,50 MM;;0;A;N;3;1;1;2;3;4;0;0;0;0;105.000000;
3145302;IMPLANT OSSEUX, SYNTH BIOVERRE, < OU = 5 CM3, NORAKER, GLASSBONE;;0;A;O;3;1;2;4;2;2;0;0;0;0;1.000000;
3145390;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR STANDARD, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;4;0;0;0;0;61.000000;
3145408;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, SBM, PHYSIO6;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;57.000000;
3145532;IMPLANT OPHTALMOLOGIQUE, PALPEBRAL, PROTHESE POUR LAGOPHTALMIE;01MAR2005:00:00:00;0;A;N;3;1;3;6;0;0;0;0;0;0;3.000000;
3145785;EPAULE, TETE OU CALOTTE SEULE EN POLYETHYLENE;;0;A;N;3;1;2;1;2;2;0;0;0;0;1.000000;
3145816;ENDOPROTHESE CORONAIRE, STENT LIB. D'EVEROLIMUS, ABBOTT, XIENCE V, DIAM 4,0 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;6.000000;
3145874;IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, TEKNIMED, CERATITE;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;81.000000;
3145928;LIGAMENT ARTICULAIRE ARTIFICIEL, ORTHOMED SA, LIGASTIC DE GENOU;;0;A;O;3;1;2;2;0;0;0;0;0;0;6.000000;23
