BIO_PRS_IDE;BIO_INF_LIB;BIO_CRE_DAT;BIO_SUP_DAT;BIO_ARB_CHA;BIO_ARB_SC1;BIO_ARB_SC2;BIO_ARB_SC3;BIO_ARB_SC4;BIO_ARB_BAS;BIO_PHY_GRP;BIO_GRP_LIB;BIO_HIS_DTD;BIO_HIS_DTF;BIO_ENP_TOP;BIO_TUX_TOP;BIO_MAX_EXE;BIO_SPE_REG;BIO_MAX_REG;BIO_MED_REF;BIO_RES_TOP;BIO_BIO_INV;BIO_SNG_TOP;BIO_TAR_NAT;BIO_TAR_COF
630;UR. : PH : MESURE ELECTROMETRIQUE;01JAN1996:00:00:00;;13;3;0;0;0;16.000000;90;AUTRES (tous les autres codes);11FEB2011:00:00:00;;;;1;;0;;;;;B;7.00
631;UR. : PIGMENTS ET SELS BILIAIRES :  RECHERCHE;01JAN1996:00:00:00;;13;3;0;0;0;17.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;;B;5.00
635;UR. : ELECTROPHORESE DES PROTEINES(PROTEINOGRAMME);01JAN1996:00:00:00;;13;3;0;0;0;2.000000;90;AUTRES (tous les autres codes);11FEB2011:00:00:00;;;;1;;0;;;;;B;55.00
637;UR. : PORPHYRINES : RECHERCHE;01JAN1996:00:00:00;;13;3;0;0;0;18.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;;B;5.00
638;UR. : PORPHYRINES : RECHERCHE, DOSAGE, IDENTIFICATION;01JAN1996:00:00:00;;13;3;0;0;0;19.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;;B;70.00
640;UR. : RECHERCHE DE SANG (HEMATIES ET/OU HEMOGLOBINE);01JAN1996:00:00:00;;13;3;0;0;0;20.000000;90;AUTRES (tous les autres codes);17APR2013:00:00:00;;;;1;;0;;;;;B;7.00
647;UR. : UROBILINE : RECHERCHE;01JAN1996:00:00:00;;13;3;0;0;0;22.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;;B;5.00
657;ANTITUMORAUX (AUTRES QUE METHOTREXATE) DANS UN AUTRE LIQ BIO QUE SANG;14FEB1997:00:00:00;;14;0;0;0;0;12.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;140.00
659;DOSAGE D'ANALGESIQUES OU DE STUPEFIANTS NON NOMMEMENT INSCRITS A LA NABM DANS UN LIQUIDE BIOLOGIQUE;14FEB1997:00:00:00;;14;0;0;0;0;17.000000;90;AUTRES (tous les autres codes);13APR2014:00:00:00;;;;0;;0;1;;;;B;90.00
662;PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG;14FEB1997:00:00:00;;14;0;0;0;0;21.000000;90;AUTRES (tous les autres codes);31JAN2012:00:00:00;;;;0;;0;;;;;B;100.00
663;ANTIDEPRESSEURS TRICYCLIQUES : RECH DANS UN AUTRE LIQ QUE SANG;14FEB1997:00:00:00;;14;0;0;0;0;23.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;70.00
664;ANTIDEPRESSEURS AUTRES QUE TRICYCLIQUES DANS UN AUTRE LIQ BIOL QUE LE SANG;14FEB1997:00:00:00;;14;0;0;0;0;25.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;120.00
665;ANTIDEPRESSEURS : DOSAGE SPECIFIQUE DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SANG;14FEB1997:00:00:00;;14;0;0;0;0;27.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;120.00
666;DOSAGE DES LIPIDES TOTAUX. LE LABORATOIRE QUI EXECUTE L'ACTE DEVRA SYSTEMATIQUEMENT ASSOCIER A CET;01JAN1996:00:00:00;;13;4;0;0;0;6.000000;90;AUTRES (tous les autres codes);25DEC2008:00:00:00;;;;1;;0;;;;;B;90.00
667;BENZODIAZEPINES : RECHERCHE DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SANG;14FEB1997:00:00:00;;14;0;0;0;0;31.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;1;;;;B;70.00
668;ANTIDEPRESSEURS : RECHERCHE ET DOSAGE DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SG;14FEB1997:00:00:00;;14;0;0;0;0;29.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;1;;;;B;190.00
671;ANTIEPILEPTIQUE NON INSCRIT A LA NABM (DANS UN AUTRE LIQUIDE BIOL QUE LE SANG);14FEB1997:00:00:00;;14;0;0;0;0;41.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;120.00
672;BARBITURIQUES : RECHERCHE DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SANG;14FEB1997:00:00:00;;14;0;0;0;0;43.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;70.00
673;BARBITURIQUES (SAUF PHENOBARBITAL) : DOSAGE DANS UN AUTRE LIQ BIOL QUE LE SANG;14FEB1997:00:00:00;;14;0;0;0;0;45.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;120.00
674;BARTURIQUES : RECHERCHE ET DOSAGE DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SANG;14FEB1997:00:00:00;;14;0;0;0;0;47.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;1;;;;B;190.00
679;ALUMINIUM (AL) DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SANG;14FEB1997:00:00:00;;14;0;0;0;0;54.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;0;;0;;;;;B;60.00
691;LIQUIDES DE SEROSITE : PROTEINES : DOSAGE;01JAN1996:00:00:00;;13;8;0;0;0;1.000000;90;AUTRES (tous les autres codes);17APR2013:00:00:00;;;;0;;0;;;1;;B;9.00
693;LIQUIDES DE SEROSITE :ELECTROPHORESE DES PROTEINES(PROTEINOGRAMME);01JAN1996:00:00:00;;13;8;0;0;0;2.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;0;;0;;;;;B;60.00
701;TESTOSTERONE LIBRE OU BIODISPONIBLE DANS LE SANG;01JAN1996:00:00:00;;10;0;0;0;0;11.000000;90;AUTRES (tous les autres codes);01APR2017:00:00:00;;;;3;;0;;;;1;B;80.00
703;INSULINE LIBRE;01JAN1996:00:00:00;;10;0;0;0;0;22.000000;6;EXPLORATION GLUCIDIQUE;28JAN2004:00:00:00;;;;3;;0;;;;1;B;110.00
714;ALDOSTERONE PLASMATIQUE;01JAN1996:00:00:00;;10;0;0;0;0;29.000000;90;AUTRES (tous les autres codes);20APR2016:00:00:00;;;;3;;0;;;;1;B;78.00
727;ESTRADIOL DANS LE SANG (HOMME ET ENFANT);01JAN1996:00:00:00;;10;0;0;0;0;6.000000;90;AUTRES (tous les autres codes);11FEB2011:00:00:00;;;;3;;0;;;;1;B;70.00
745;HORMONE ANTIDIURETIQUE OU VASOPRESSINE (ADH);01JAN1996:00:00:00;;10;0;0;0;0;50.000000;90;AUTRES (tous les autres codes);28JAN2004:00:00:00;;;;3;;0;;;;1;B;120.00
756;C-PEPTIDE DANS LES URINES;14FEB1997:00:00:00;;10;0;0;0;0;24.000000;6;EXPLORATION GLUCIDIQUE;28JAN2004:00:00:00;;;;1;;0;;;;;B;70.00
763;ERYTHROPOIETINE;01JAN1996:00:00:00;;10;0;0;0;0;47.000000;90;AUTRES (tous les autres codes);28JAN2004:00:00:00;;;;3;;0;1;;;1;B;100.00
764;GASTRINE;01JAN1996:00:00:00;;10;0;0;0;0;48.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;3;;0;;;;1;B;70.00
774;PEPTIDE VASOACTIF INTESTINAL (VIP);01JAN1996:00:00:00;;10;0;0;0;0;49.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;3;;0;;;;1;B;90.00
776;RENINE;01JAN1996:00:00:00;;10;0;0;0;0;54.000000;90;AUTRES (tous les autres codes);20APR2016:00:00:00;;;;3;;0;;;;1;B;78.00
777;INHIBINES. UNE SEULE COTATION PAR PATIENT.;30JUL1997:00:00:00;;10;0;0;0;0;8.000000;90;AUTRES (tous les autres codes);11FEB2011:00:00:00;;;;1;;0;;;;1;B;75.00
779;TRANSFERRINE  DESIALYLEE OU DEGLYCOSYLEE OU TRANSFERRINE  CARBOXY DEFICIENTE (CDT). CET ACTE N'EST;30JUL1997:00:00:00;;12;0;0;0;0;27.000000;12;PROTEINES SERIQUES;13JUL2017:00:00:00;;;;1;;0;1;;;1;B;55.00
780;SOMATOMEDINE (IGF1-SMC);01JAN1996:00:00:00;;10;0;0;0;0;55.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;3;;0;;;;1;B;80.00
783;IGFBP 3;30JUL1997:00:00:00;;10;0;0;0;0;51.000000;90;AUTRES (tous les autres codes);28JAN2004:00:00:00;;;;3;;0;;;;1;B;100.00
785;PARATHORMONE PTHRP : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;62.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;1;B;70.00
805;VIRUS DE L'IMMUNODEFICIENCE HUMAINE (VIH) : TEST DE RESISTANCE GENOTYPIQUE AUX ANTIRETROVIRAUX PAR;22DEC2004:00:00:00;;16;2;0;0;0;3.000000;18;INFECTIONS A VIH;31JAN2005:00:00:00;;;1;1;;0;1;;;1;B;1100.00
806;VIRUS DE L'IMMUNODEFICIENCE HUMAINE (VIH): TEST DE RESISTANCE GENOTYPIQUE AUX ANTIRETROVIRAUX PAR S;22DEC2004:00:00:00;;16;2;0;0;0;4.000000;18;INFECTIONS A VIH;31JAN2005:00:00:00;;;1;1;;0;1;;;1;B;550.00
812;ANTIGENE DU CARCINONE A CELLULES SQUAMEUSES (SCC);01JAN1996:00:00:00;;12;0;0;0;0;56.000000;13;MARQUEURS TUMORAUX;20APR2016:00:00:00;;;;1;;0;;;;1;B;86.00
813;ANTIGENE TISSULAIRE POLYPEPTIDIQUE (TPA) : DOSAGE;01JAN1996:00:00:00;;12;0;0;0;0;57.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;1;B;90.00
814;ENOLASE (NSE);01JAN1996:00:00:00;;12;0;0;0;0;61.000000;13;MARQUEURS TUMORAUX;13APR2014:00:00:00;;;;1;;0;;;;1;B;79.00
821;THYROGLOBULINE;01JAN1996:00:00:00;;12;0;0;0;0;63.000000;9;EXPLORATION THYROIDIENNE;13APR2014:00:00:00;;;;1;;0;;;;1;B;60.00
822;CYFRA 21-1 : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;60.000000;13;MARQUEURS TUMORAUX;13APR2014:00:00:00;;;;1;;0;;;;1;B;90.00
823;ECP (EOSINO CATIONIQUE PROTEINE) EN ALLERGIE;30JUL1997:00:00:00;;7;2;0;0;0;11.000000;14;ALLERGOLOGIE;28JAN2004:00:00:00;;;;1;;0;1;;;1;B;100.00
884;SEPARATION CHROMATOGRAPHIQUE DES FORMES  MOLECULAIRES DE LA PROLACTINE (MONOMERE  + BIG-BIG);30JUL1997:00:00:00;;10;0;0;0;0;16.000000;90;AUTRES (tous les autres codes);28JAN2004:00:00:00;;;;1;;0;;;;1;B;200.00
901;CARYOTYPE CONSTITUTIONNEL POSTNATAL  SANGUIN;01JAN1996:00:00:00;;2;0;0;0;0;3.000000;90;AUTRES (tous les autres codes);30DEC2004:00:00:00;;;;1;;0;;1;;1;B;800.00
902;CARYOTYPE CONSTITUTIONNEL POSTNATAL SUR FIBROBLASTES;30NOV2004:00:00:00;;2;0;0;0;0;4.000000;90;AUTRES (tous les autres codes);30DEC2004:00:00:00;;;;1;;0;;1;;;B;1200.00
903;ACTES DE CYTOGENETIQUE MOLECULAIRE  CONSTITUTIONNELLE : HYBRIDATION SUR  CHROMOSOMES METAPHASIQUES;25NOV2004:00:00:00;;2;0;0;0;0;7.000000;90;AUTRES (tous les autres codes);30APR2007:00:00:00;;;;1;;0;1;1;1;1;B;500.00
904;ACTES DE CYTOGENETIQUE MOLECULAIRE CONSTITUTIONNELLE : HYBRIDATION SUR CHROMOSOMES METAPHASIQUES (P;14DEC2004:00:00:00;;2;0;0;0;0;8.000000;90;AUTRES (tous les autres codes);30APR2007:00:00:00;;;;1;;0;1;1;1;1;B;1000.00
905;ACTES DE CYTOGENETIQUE MOLECULAIRE CONSTITUTIONNELLE : HYBRIDATION SUR NOYAUX INTERPHASIQUES QUEL Q;25NOV2004:00:00:00;;2;0;0;0;0;9.000000;90;AUTRES (tous les autres codes);30APR2007:00:00:00;;;;1;;0;1;1;1;1;B;500.00
906;CARYOTYPE SUR SANG PERIPHERIQUE OU PRELEVEMENT DE MOELLE OSSEUSE OU TOUT TISSU PRESUME ENVAHI PAR D;24JAN2007:00:00:00;;2;0;0;0;0;5.000000;90;AUTRES (tous les autres codes);30APR2007:00:00:00;;;;1;;0;1;1;;1;B;800.00
907;CARYOTYPE SUR PRELEVEMENT DE TUMEUR SOLIDE;24JAN2007:00:00:00;;2;0;0;0;0;6.000000;90;AUTRES (tous les autres codes);30APR2007:00:00:00;;;;1;;0;1;1;;;B;1200.00
966;IGE SPECIFIQUES IMPLIQUANT DES  ALLERGENES AUTRES QUE   LES  PNEUMALLERGENES ET TROPHALLERGENES :  L;25NOV2003:00:00:00;;7;2;0;0;0;7.000000;14;ALLERGOLOGIE;14APR2018:00:00:00;;;;1;;0;1;;;1;B;50.00
967;IGE SPECIFIQUES IMPLIQUANT DES ALLERGENES AUTRES QUE   LES PNEUMALLERGENES ET TROPHALLERGENES : VENI;25NOV2003:00:00:00;;7;2;0;0;0;8.000000;14;ALLERGOLOGIE;14APR2018:00:00:00;;;;5;;0;1;;;1;B;50.00
968;IGE SPECIFIQUES IMPLIQUANT DES ALLERGENES AUTRES QUE   LES PNEUMALLERGENES ET TROPHALLERGENES - MEDI;25NOV2003:00:00:00;;7;2;0;0;0;9.000000;14;ALLERGOLOGIE;14APR2018:00:00:00;;;;5;;0;1;;;1;B;50.00
969;TRYPTASE (DANS LES 24 HEURES SUIVANT UN CHOC ANAPHYLLACTIQUE);25NOV2003:00:00:00;;7;2;0;0;0;10.000000;14;ALLERGOLOGIE;19JAN2010:00:00:00;;;;1;;0;1;;;1;B;80.00
983;PARATHORMONE (1-84 OU BIOACTIVE);01JUL1999:00:00:00;;10;0;0;0;0;53.000000;15;HORMONOLOGIE COURANTE;11FEB2011:00:00:00;;;;1;;0;1;;;1;B;60.00
990;UR. : ACIDES AMINES LIBRES CARACTERISATION PAR CHROMATOGRAPHIE;01JAN1996:00:00:00;;13;3;0;0;0;6.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;;B;60.00
991;UR. : ACIDES AMINES TOTAUX CARACTERISATION PAR CHROMATOGRAPHIE;01JAN1996:00:00:00;;13;3;0;0;0;7.000000;90;AUTRES (tous les autres codes);11DEC2005:00:00:00;;;;1;;0;;;;;B;80.00
992;UR. : HYDROXYPROLINE TOTALE ET LIBRE(HYDROXYPROLINURIE);01JAN1996:00:00:00;;13;3;0;0;0;23.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;;B;50.00
996;EXPLORATION D'UNE ANOMALIE LIPIDIQUE (EAL). CET    EXAMEN  COMPREND L'ENSEMBLE INDISSOCIABLE DES;01JUL1999:00:00:00;;13;1;0;0;0;17.000000;5;EXPLORATION LIPIDIQUE;14APR2018:00:00:00;;;;1;;0;1;;1;1;B;20.00
999;SANG : GAZ DU SANG;01JUL1999:00:00:00;;13;1;0;0;0;28.000000;4;BIOCHIMIE COURANTE (en dehors des groupes);31JAN2012:00:00:00;;;;0;;0;1;;;1;B;75.00
1000;COMBINAISON DE CINQ MARQUEURS SANGUINS : ALPHA2-MACROGLOBULINE, HAPTOGLOBINE, APOLIPOPROTEINE A1, B;01MAR2011:00:00:00;;13;1;0;0;0;30.000000;19;HEPATITES VIRALES;18JUN2011:00:00:00;;;;1;;0;1;;;1;B;140.00
1001;COMBINAISON DE NEUF MARQUEURS SANGUINS : ALPHA2-MACROGLOBULINE, ACIDE HYALURONIQUE, NUMERATION PLAQ;01MAR2011:00:00:00;;13;1;0;0;0;32.000000;19;HEPATITES VIRALES;18JUN2011:00:00:00;;;;1;;0;1;;;1;B;140.00
1002;COMBINAISON DE QUATRE MARQUEURS SANGUINS : ALPHA2-MACROGLOBULINE, ACIDE HYALURONIQUE, BILIRUBINE T;01MAR2011:00:00:00;;13;1;0;0;0;34.000000;19;HEPATITES VIRALES;18JUN2011:00:00:00;;;;1;;0;1;;;1;B;140.00
1011;ETUDE DES FONCTIONS PLAQUETTAIRES PAR METHODE D'AGREGATION (METHODE PHOTOMETRIQUE OU PAR IMPEDANCE;11JUN2013:00:00:00;;5;2;0;0;0;1.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;5;;0;1;;;1;B;100.00
1013;DOSAGE IMMUNOLOGIQUE DU FACTEUR WILLEBRAND TECHNIQUE COMPLEMENTAIRE DU DOSAGE FONCTIONNEL, LE DOSA;11JUN2013:00:00:00;;5;2;0;0;0;3.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;1;1;B;40.00
1014;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR II (PROTHROMBINE);11JUN2013:00:00:00;;5;2;0;0;0;9.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;25.00
1015;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR V (PROACCELERINE);11JUN2013:00:00:00;;5;2;0;0;0;10.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;25.00
1016;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR VII    (PROCONVERTINE) LA  COTATION DE L'ACTE 1032 N'EST;11JUN2013:00:00:00;;5;2;0;0;0;11.000000;90;AUTRES (tous les autres codes);19APR2016:00:00:00;;;;1;;0;;;1;1;B;25.00
1017;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR X (FACTEUR   STUART) LA  COTATION DE L'ACTE 1032 N'EST PA;11JUN2013:00:00:00;;5;2;0;0;0;12.000000;90;AUTRES (tous les autres codes);19APR2016:00:00:00;;;;1;;0;;;1;1;B;25.00
1018;RECHERCHE D'UN INHIBITEUR ANTI-FACTEUR VIII OU ANTI-FACTEUR IX. IL EST RECOMMANDE D'EFFECTUER CETT;11JUN2013:00:00:00;;5;2;0;0;0;19.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;1;1;B;100.00
1019;TITRAGE D'UN INHIBITEUR ANTI-FACTEUR VIII OU ANTI-FACTEUR IX IL EST RECOMMANDE D'EFFECTUER LE TITR;11JUN2013:00:00:00;;5;2;0;0;0;20.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;200.00
1020;RECHERCHE ET IDENTIFICATION D'UN ANTICOAGULANT DE TYPE LUPIQUE (OU ANTIPHOSPHOLIPIDE PAR UNE TECHNI;11JUN2013:00:00:00;;5;2;0;0;0;22.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;;1;B;200.00
1021;DETERMINATION SEMI-QUANTITATIVE DES D-DIMERES OU DES PDF (PRODUITS DE DEGRADATION DU FIBRINOGENE ET;11JUN2013:00:00:00;;5;2;0;0;0;23.000000;2;COAGULATION COURANTE;11JUL2013:00:00:00;;;;1;;0;1;;;1;B;30.00
1022;DOSAGE QUANTITATIF DES D-DIMERES LA PRESCRIPTION D'UN DOSAGE DE D-DIMERES EN VUE D'EXCLURE UN EPIS;11JUN2013:00:00:00;;5;2;0;0;0;24.000000;2;COAGULATION COURANTE;11JUL2013:00:00:00;;;;1;;0;1;;;1;B;60.00
1024;RECHERCHE D'ANTICORPS ANTI-FACTEUR 4 PLAQUETTAIRE (PF4) DANS LE CADRE D'UNE SUSPICION DE THROMBOPEN;11JUN2013:00:00:00;;5;2;0;0;0;27.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;;1;B;150.00
1025;DOSAGE IMMUNOLOGIQUE DE LA PROTEINE S LIBRE ANTIGENE EN VUE DU DIAGNOSTIC D'UN DEFICIT CE DOSAGE;11JUN2013:00:00:00;;5;2;0;0;0;31.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;1;1;B;50.00
1026;DOSAGE IMMUNOLOGIQUE DE LA PROTEINE S TOTALE EN VUE DU DIAGNOSTIC D'UN DEFICIT CE DOSAGE SERA EFFEC;11JUN2013:00:00:00;;5;2;0;0;0;32.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;1;1;B;50.00
1027;DOSAGE IMMUNOLOGIQUE DE LA PROTEINE C, EN VUE DU DIAGNOSTIC D'UN DEFICIT. LE DOSAGE SERA EFFECTUE;11JUN2013:00:00:00;;5;2;0;0;0;34.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;1;1;B;50.00
1028;DOSAGE IMMUNOLOGIQUE D'UNE PROTEINE DE LA COAGULATION (FACTEUR I, FACTEUR II, FACTEUR V, FACTEUR VI;11JUN2013:00:00:00;;5;2;0;0;0;35.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;0;;0;1;;;1;B;40.00
1029;RECHERCHE DE LA MUTATION G1691A DU GENE DU FACTEUR V (FACTEUR V LEIDEN) LES TESTS GENETIQUES (ACTES;11JUN2013:00:00:00;;5;2;0;0;0;36.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;1;;1;B;100.00
1030;RECHERCHE DE LA MUTATION G20210A DU GENE DE LA PROTHROMBINE LES TESTS GENETIQUES (ACTES 1029, 1030;11JUN2013:00:00:00;;5;2;0;0;0;37.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;1;;1;B;100.00
1031;RECHERCHE DE LA MUTATION G1691A DU GENE DU FACTEUR V (FACTEUR V LEIDEN) ET RECHERCHE DE LA MUTATI;11JUN2013:00:00:00;;5;2;0;0;0;38.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;1;;1;B;150.00
1032;DOSAGE DE L'ACTIVITE COAGULANTE DES FACTEURS VII + X LA  COTATION DE L'ACTE 1032 N'EST PAS CUMULAB;11JUN2013:00:00:00;;5;2;0;0;0;13.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;25.00
1054;CICLOSPORINE A (SANDIMMUN) (SANG);01JAN1996:00:00:00;;14;0;0;0;0;6.000000;90;AUTRES (tous les autres codes);11NOV2007:00:00:00;;;;1;;0;;;;1;B;70.00
1101;MYELOGRAMME(MEDULLOGR) ADENOGRAMME OU SPLENOGRAMME;01JAN1996:00:00:00;;5;1;0;0;0;1.000000;90;AUTRES (tous les autres codes);30MAR1997:00:00:00;;;;1;;0;;;;1;B;100.00
1102;ETUDE COMPLEMENTAIRE DE CYTOCHIMIE (MOELLE OU SANG);01JAN1996:00:00:00;;5;1;0;0;0;2.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;3;;0;;;1;1;B;25.00
1103;PHENOTYPAGE DES CELLULES ANORMALES (MOELLE OU SANG);01JAN1996:00:00:00;;5;1;0;0;0;3.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;300.00
1104;HEMOGRAMME Y COMPRIS PLAQUETTES (NFS , NFP);01JAN1996:00:00:00;;5;1;0;0;0;4.000000;1;HEMATOLOGIE COURANTE;14APR2018:00:00:00;;;;1;;0;;;;1;B;26.00
1105;DIAGNOSTIC  HEMOPATHIE MALIGNE (MOELLE OU SANG);01JAN1996:00:00:00;;5;1;0;0;0;5.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;100.00
1106;SUIVI HEMOPATHIE MALIGNE CONNUE (MOELLE OU SANG);01JAN1996:00:00:00;;5;1;0;0;0;6.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;50.00
1107;ETUDE ISOLEE DES PLAQUETTES (THROMBOCYTES). NUMERATION DES PLAQUETTES : EN CAS D'ANOMALIE L'EXAMEN;01JAN1996:00:00:00;;5;1;0;0;0;7.000000;1;HEMATOLOGIE COURANTE;18JUN2011:00:00:00;;;;1;;0;;;1;1;B;15.00
1109;RETICULOCYTES (RC) : NUMERATION;01JAN1996:00:00:00;;5;1;0;0;0;9.000000;1;HEMATOLOGIE COURANTE;11FEB2011:00:00:00;;;;1;;0;;;;1;B;20.00
1110;CORPS DE HEINZ : RECHERCHE;01JAN1996:00:00:00;;5;1;0;0;0;10.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;20.00
1111;DREPANOCYTES : RECHERCHE;01JAN1996:00:00:00;;5;1;0;0;0;11.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;20.00
1112;RESISTANCE GLOBULAIRE OSMOTIQUE;01JAN1996:00:00:00;;5;1;0;0;0;12.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;30.00
1113;ELECTROPHORESE DE L'HEMOGLOBINE (GEL POLYACRYLAMIDE);01JAN1996:00:00:00;;5;1;0;0;0;13.000000;90;AUTRES (tous les autres codes);30MAR1997:00:00:00;;;;1;;0;;;;1;B;60.00
1114;ELECTROPHORESE DE L'HEMOGLOBINE (CITRATE AGAR);01JAN1996:00:00:00;;5;1;0;0;0;14.000000;90;AUTRES (tous les autres codes);30MAR1997:00:00:00;;;;1;;0;;;;1;B;60.00
1115;TEST SOLUBILITE DE L'HEMOGLOBINE (ITANO , FALCIFORMATION);01JAN1996:00:00:00;;5;1;0;0;0;15.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;30.00
1116;TEST D'AUTO-HEMOLYSE;01JAN1996:00:00:00;;5;1;0;0;0;16.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;50.00
1117;TEST A L'ISOPROPANOL (HEMOGLOBINE INSTABLE);01JAN1996:00:00:00;;5;1;0;0;0;17.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;20.00
1118;HEMOGLOBINE F : DOSAGE;01JAN1996:00:00:00;;5;1;0;0;0;18.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;20.00
1119;RECH. HEMOGLOBINURIE NOCTURNE PAROXYSTIQUE;01JAN1996:00:00:00;;5;1;0;0;0;19.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;80.00
1120;RECH. ANOMALIE DE L'HEMOGLOBINE (3 TECHNIQUES MIN.);01JAN1996:00:00:00;;5;1;0;0;0;20.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;120.00
1122;LYMPHOCYTES HELPERS/SUPPRESSEURS (CD4, CD8, CD3 ...);01JAN1996:00:00:00;;5;1;0;0;0;22.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;1;;1;B;80.00
